flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_1410_2,all,-0.919302761554718,1.4301362037658691,3.8305728435516357,5
Zeelim_23.9.19_1410_2,shade,-0.7235787510871887,2.168036460876465,7.455573081970215,5
Zeelim_23.9.19_1410_2,open,-0.9202102422714233,1.4267151355743408,3.8137664794921875,5
Zeelim_23.9.19_1410_3,all,-0.7068100571632385,1.265816569328308,2.9676451683044434,5
Zeelim_23.9.19_1410_3,shade,-1.1748603582382202,2.445314884185791,9.065814971923828,5
Zeelim_23.9.19_1410_3,open,-0.7063358426094055,1.264621376991272,2.9614667892456055,5
Zeelim_23.9.19_1410_4,all,-0.9411842823028564,1.4221770763397217,3.2450265884399414,5
Zeelim_23.9.19_1410_4,shade,0.8930041193962097,1.8709020614624023,5.3337507247924805,5
Zeelim_23.9.19_1410_4,open,-0.9421668648719788,1.4219366312026978,3.2439076900482178,5
Zeelim_23.9.19_1410_5,all,-1.1914019584655762,2.0460636615753174,6.101992130279541,5
Zeelim_23.9.19_1410_5,shade,2.113173484802246,2.962196111679077,12.156987190246582,5
Zeelim_23.9.19_1410_5,open,-1.4482758045196533,1.974850058555603,5.631320476531982,5
Zeelim_23.9.19_1510_1,all,0.5119150876998901,1.422209620475769,3.102663993835449,5
Zeelim_23.9.19_1510_1,shade,0.8105568289756775,2.052716016769409,6.150251388549805,5
Zeelim_23.9.19_1510_1,open,0.5069687366485596,1.4117668867111206,3.052187204360962,5
Zeelim_23.9.19_1510_2,all,0.33425918221473694,1.2507495880126953,2.891119956970215,5
Zeelim_23.9.19_1510_2,shade,-0.14023850858211517,1.9078850746154785,5.574676990509033,5
Zeelim_23.9.19_1510_2,open,0.335531085729599,1.2489880323410034,2.8839263916015625,5
Zeelim_23.9.19_1510_3,all,0.06204525753855705,1.6149502992630005,4.43751335144043,5
Zeelim_23.9.19_1510_3,shade,2.547797203063965,3.086275577545166,13.64589786529541,5
Zeelim_23.9.19_1510_3,open,-0.256230890750885,1.4265613555908203,3.258469820022583,5
Zeelim_23.9.19_1510_4,all,0.35006096959114075,1.3634604215621948,3.031390905380249,5
Zeelim_23.9.19_1510_4,shade,-0.14111770689487457,2.8672139644622803,11.070955276489258,5
Zeelim_23.9.19_1510_4,open,0.3543819487094879,1.350231647491455,2.960664987564087,5
Zeelim_23.9.19_1510_5,all,0.5106090903282166,1.3205807209014893,2.749847888946533,5
Zeelim_23.9.19_1510_5,shade,-0.5187190175056458,1.6102501153945923,4.20334005355835,5
Zeelim_23.9.19_1510_5,open,0.5138818621635437,1.3196598291397095,2.7452263832092285,5
Zeelim_23.9.19_1610_1,all,3.5689895153045654,3.763662576675415,19.678665161132812,5
Zeelim_23.9.19_1610_1,shade,1.20374596118927,1.8986185789108276,5.939999103546143,5
Zeelim_23.9.19_1610_1,open,3.6580071449279785,3.833854913711548,20.195728302001953,5
Zeelim_23.9.19_1610_2,all,2.7084877490997314,3.053107738494873,14.812386512756348,5
Zeelim_23.9.19_1610_2,shade,2.0016353130340576,2.381688117980957,8.541434288024902,5
Zeelim_23.9.19_1610_2,open,2.7837493419647217,3.12459659576416,15.480081558227539,5
Zeelim_23.9.19_1610_3,all,2.985013484954834,3.270998001098633,15.239224433898926,5
Zeelim_23.9.19_1610_3,shade,0.6099837422370911,1.7089850902557373,4.544275760650635,5
Zeelim_23.9.19_1610_3,open,3.0247855186462402,3.2971556186676025,15.418323516845703,5
Zeelim_23.9.19_1610_4,all,4.128927707672119,4.216097354888916,22.31544303894043,5
Zeelim_23.9.19_1610_4,shade,2.0195460319519043,2.4860193729400635,10.25249195098877,5
Zeelim_23.9.19_1610_4,open,4.194050312042236,4.269509315490723,22.68785858154297,5
Zeelim_23.9.19_1610_5,all,2.714493751525879,2.988236904144287,14.03296184539795,5
Zeelim_23.9.19_1610_5,shade,1.100991129875183,1.979784607887268,5.617215633392334,5
Zeelim_23.9.19_1610_5,open,2.732790946960449,2.9996726512908936,14.128395080566406,5
Zeelim_23.9.19_1700_1,all,4.462482929229736,4.549939155578613,26.13836669921875,5
Zeelim_23.9.19_1700_1,shade,4.875904083251953,5.004872798919678,30.54685401916504,5
Zeelim_23.9.19_1700_1,open,4.378560543060303,4.457589626312256,25.24346351623535,5
Zeelim_23.9.19_1700_2,all,4.446610450744629,4.577530384063721,27.222692489624023,5
Zeelim_23.9.19_1700_2,shade,4.545470714569092,4.691874980926514,28.080442428588867,5
Zeelim_23.9.19_1700_2,open,4.4342498779296875,4.563234329223633,27.115447998046875,5
Zeelim_23.9.19_1700_3,all,5.123896598815918,5.151218891143799,30.374103546142578,5
Zeelim_23.9.19_1700_3,shade,4.761151313781738,4.817564010620117,27.426128387451172,5
Zeelim_23.9.19_1700_3,open,5.196621417999268,5.218111991882324,30.965129852294922,5
Zeelim_23.9.19_1700_4,all,4.558678150177002,4.648990154266357,27.93628692626953,5
Zeelim_23.9.19_1700_4,shade,5.438004970550537,5.496545791625977,35.57767105102539,5
Zeelim_23.9.19_1700_4,open,3.808946132659912,3.9263482093811035,21.421091079711914,5
Zeelim_23.9.19_1700_5,all,5.063782215118408,5.100703716278076,30.555553436279297,5
Zeelim_23.9.19_1700_5,shade,4.657046794891357,4.73854923248291,27.086509704589844,5
Zeelim_23.9.19_1700_5,open,5.129833221435547,5.159514904022217,31.118906021118164,5
Zeelim_12.04.21_1118_1,all,-1.8554493188858032,2.842334747314453,12.810446739196777,5
Zeelim_12.04.21_1118_1,shade,-4.2699761390686035,5.548833847045898,43.85786819458008,5
Zeelim_12.04.21_1118_1,open,-1.853033185005188,2.8396265506744385,12.779377937316895,5
Zeelim_12.04.21_1118_2,all,-2.2771170139312744,3.2033979892730713,15.225299835205078,5
Zeelim_12.04.21_1118_2,shade,-2.502448797225952,3.829845666885376,23.706039428710938,5
Zeelim_12.04.21_1118_2,open,-2.277104616165161,3.2033636569976807,15.224825859069824,5
Zeelim_12.04.21_1118_3,all,-2.203881025314331,3.3481667041778564,16.424619674682617,5
Zeelim_12.04.21_1118_3,shade,-0.10058180242776871,3.115675210952759,10.934927940368652,5
Zeelim_12.04.21_1118_3,open,-2.2038931846618652,3.348167657852173,16.424652099609375,5
Zeelim_12.04.21_1118_4,all,-2.410369873046875,3.4696121215820312,17.551204681396484,5
Zeelim_12.04.21_1118_4,shade,-4.8528313636779785,6.3625712394714355,58.208396911621094,5
Zeelim_12.04.21_1118_4,open,-2.4098849296569824,3.469038248062134,17.54313850402832,5
Zeelim_12.04.21_1118_5,all,-1.8184837102890015,2.8686583042144775,12.99481201171875,5
Zeelim_12.04.21_1118_5,shade,-5.795618534088135,6.0839152336120605,51.692047119140625,5
Zeelim_12.04.21_1118_5,open,-1.8167668581008911,2.8672702312469482,12.978110313415527,5
Zeelim_31.05.21_1516_1,all,-0.4247543215751648,1.546345591545105,3.670158624649048,5
Zeelim_31.05.21_1516_1,shade,0.07470991462469101,1.9010610580444336,5.40065860748291,5
Zeelim_31.05.21_1516_1,open,-0.4258655309677124,1.5455565452575684,3.666308641433716,5
Zeelim_31.05.21_1516_2,all,-0.41342073678970337,1.5548231601715088,3.876476526260376,5
Zeelim_31.05.21_1516_2,shade,-0.15500947833061218,1.9552111625671387,5.447675704956055,5
Zeelim_31.05.21_1516_2,open,-0.413975328207016,1.5539637804031372,3.8731038570404053,5
Zeelim_31.05.21_1516_3,all,-0.42300984263420105,1.6201015710830688,4.264923572540283,5
Zeelim_31.05.21_1516_3,shade,0.2296045571565628,2.2302260398864746,7.641940593719482,5
Zeelim_31.05.21_1516_3,open,-0.42415380477905273,1.6190319061279297,4.25900411605835,5
Zeelim_31.05.21_1516_4,all,-0.4524047076702118,1.4273947477340698,3.1998162269592285,5
Zeelim_31.05.21_1516_4,shade,0.3851262927055359,1.9364550113677979,5.461307525634766,5
Zeelim_31.05.21_1516_4,open,-0.45351043343544006,1.4267226457595825,3.196830987930298,5
Zeelim_31.05.21_1516_5,all,-0.4833931028842926,1.6122808456420898,4.106871128082275,5
Zeelim_31.05.21_1516_5,shade,0.4744870662689209,1.980132818222046,6.0791015625,5
Zeelim_31.05.21_1516_5,open,-0.4851943850517273,1.6115890741348267,4.103161811828613,5
Zeelim_31.05.21_1712_1,all,5.1747307777404785,5.256124973297119,33.50896453857422,5
Zeelim_31.05.21_1712_1,shade,2.8778634071350098,3.282243490219116,17.81928253173828,5
Zeelim_31.05.21_1712_1,open,5.321044921875,5.381864547729492,34.5084228515625,5
Zeelim_31.05.21_1712_2,all,3.9456536769866943,4.006875038146973,20.588205337524414,5
Zeelim_31.05.21_1712_2,shade,2.325406312942505,2.5360825061798096,9.91366958618164,5
Zeelim_31.05.21_1712_2,open,3.9850430488586426,4.042630672454834,20.847707748413086,5
Zeelim_31.05.21_1712_3,all,5.412696361541748,5.475979328155518,35.29486083984375,5
Zeelim_31.05.21_1712_3,shade,3.5349345207214355,3.964902639389038,23.884885787963867,5
Zeelim_31.05.21_1712_3,open,5.472967624664307,5.524480819702148,35.661094665527344,5
Zeelim_31.05.21_1712_4,all,5.301032066345215,5.373576641082764,34.63539123535156,5
Zeelim_31.05.21_1712_4,shade,2.813077688217163,3.198612689971924,16.51830291748047,5
Zeelim_31.05.21_1712_4,open,5.435339450836182,5.490987777709961,35.61341094970703,5
Zeelim_31.05.21_1712_5,all,5.497384071350098,5.555078506469727,36.20549011230469,5
Zeelim_31.05.21_1712_5,shade,3.011028528213501,3.452193021774292,19.749286651611328,5
Zeelim_31.05.21_1712_5,open,5.570066928863525,5.616552352905273,36.686546325683594,5
Zeelim_31.05.21_1805_1,all,5.634819507598877,5.668447971343994,37.32729721069336,5
Zeelim_31.05.21_1805_1,shade,5.63951301574707,5.6899261474609375,37.398441314697266,5
Zeelim_31.05.21_1805_1,open,5.631996154785156,5.655525207519531,37.28449249267578,5
Zeelim_31.05.21_1805_2,all,5.434828758239746,5.471349716186523,35.13715744018555,5
Zeelim_31.05.21_1805_2,shade,5.668933868408203,5.740331649780273,38.07328796386719,5
Zeelim_31.05.21_1805_2,open,5.337223529815674,5.359203815460205,33.91300582885742,5
Zeelim_31.05.21_1805_3,all,5.389394283294678,5.439515590667725,36.31932830810547,5
Zeelim_31.05.21_1805_3,shade,5.278995990753174,5.35507345199585,35.23004913330078,5
Zeelim_31.05.21_1805_3,open,5.486911296844482,5.514105319976807,37.2815055847168,5
Zeelim_31.05.21_1805_4,all,5.471499443054199,5.501878261566162,35.6562614440918,5
Zeelim_31.05.21_1805_4,shade,5.770105838775635,5.8101911544799805,38.45040512084961,5
Zeelim_31.05.21_1805_4,open,5.29017972946167,5.314665794372559,33.95961380004883,5
Zeelim_31.05.21_1805_5,all,5.033496379852295,5.110527038574219,32.84085464477539,5
Zeelim_31.05.21_1805_5,shade,5.830544471740723,5.8830790519714355,40.45778274536133,5
Zeelim_31.05.21_1805_5,open,4.717189311981201,4.8039422035217285,29.818096160888672,5
