flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_0700_4,shade,0.9068781137466431,1.1739623546600342,1.7639427185058594,47
Zeelim_23.9.19_0700_4,open,-0.005351501516997814,0.4407780170440674,0.3158399164676666,47
Zeelim_23.9.19_0700_5,all,-0.021819090470671654,0.5156993865966797,0.44608208537101746,47
Zeelim_23.9.19_0700_5,shade,0.2700144350528717,0.7842839956283569,0.9768574833869934,47
Zeelim_23.9.19_0700_5,open,-0.028278522193431854,0.5097545385360718,0.4343339502811432,47
Zeelim_23.9.19_0800_1,all,-0.23941637575626373,0.6624898314476013,0.7619550824165344,47
Zeelim_23.9.19_0800_1,shade,2.2460758686065674,3.0350186824798584,11.486324310302734,47
Zeelim_23.9.19_0800_1,open,-0.25281497836112976,0.6497002243995667,0.7041431069374084,47
Zeelim_23.9.19_0800_2,all,-0.24819201231002808,1.0371073484420776,1.887649416923523,47
Zeelim_23.9.19_0800_2,shade,-0.3595034182071686,1.974338173866272,5.660853862762451,47
Zeelim_23.9.19_0800_2,open,-0.24283213913440704,0.9919778108596802,1.705962061882019,47
Zeelim_23.9.19_0800_3,all,-0.07690946012735367,0.7079521417617798,0.8628140091896057,47
Zeelim_23.9.19_0800_3,shade,-0.7575603127479553,1.3654415607452393,2.8643476963043213,47
Zeelim_23.9.19_0800_3,open,-0.0699034333229065,0.7011845707893372,0.8422119617462158,47
Zeelim_23.9.19_0800_4,all,-0.8082579374313354,1.4629309177398682,2.8700406551361084,47
Zeelim_23.9.19_0800_4,shade,0.4583424925804138,1.5023213624954224,3.162203311920166,47
Zeelim_23.9.19_0800_4,open,-1.0962103605270386,1.4539759159088135,2.803619146347046,47
Zeelim_23.9.19_0800_5,all,-0.7347977161407471,1.3283615112304688,2.6298625469207764,47
Zeelim_23.9.19_0800_5,shade,-0.030224358662962914,1.5674357414245605,3.5718541145324707,47
Zeelim_23.9.19_0800_5,open,-0.925044059753418,1.2638076543807983,2.37550950050354,47
Zeelim_23.9.19_0950_1,all,-0.4068152904510498,1.2115168571472168,2.2937047481536865,47
Zeelim_23.9.19_0950_1,shade,0.3212704062461853,2.273469924926758,7.47939920425415,47
Zeelim_23.9.19_0950_1,open,-0.41482144594192505,1.1998393535614014,2.2366816997528076,47
Zeelim_23.9.19_0950_2,all,-0.10147348046302795,1.3797268867492676,3.2081055641174316,47
Zeelim_23.9.19_0950_2,shade,0.07267279177904129,2.212175130844116,7.661182403564453,47
Zeelim_23.9.19_0950_2,open,-0.10562144219875336,1.3598986864089966,3.1020376682281494,47
Zeelim_23.9.19_0950_3,all,-0.11538323760032654,0.7544625997543335,0.9469197392463684,47
Zeelim_23.9.19_0950_3,shade,0.5575019121170044,2.810737133026123,9.445417404174805,47
Zeelim_23.9.19_0950_3,open,-0.11541636288166046,0.7543613910675049,0.9465013742446899,47
Zeelim_23.9.19_0950_4,all,-0.2218361645936966,0.8423154354095459,1.2025601863861084,47
Zeelim_23.9.19_0950_4,shade,-0.12815316021442413,2.0283150672912598,6.200692176818848,47
Zeelim_23.9.19_0950_4,open,-0.22204823791980743,0.8396305441856384,1.1912453174591064,47
Zeelim_23.9.19_0950_5,all,-0.1326214224100113,1.1863688230514526,2.1776256561279297,47
Zeelim_23.9.19_0950_5,shade,-0.5788536667823792,1.9070712327957153,5.598437309265137,47
Zeelim_23.9.19_0950_5,open,-0.13255925476551056,1.1862683296203613,2.1771488189697266,47
Zeelim_23.9.19_1410_1,all,-0.389860063791275,0.8496399521827698,1.306820034980774,47
Zeelim_23.9.19_1410_1,shade,0.33967968821525574,1.5652732849121094,3.8493969440460205,47
Zeelim_23.9.19_1410_1,open,-0.39045360684394836,0.8490576148033142,1.3047512769699097,47
Zeelim_23.9.19_1410_2,all,0.07639966905117035,1.09578537940979,1.939454436302185,47
Zeelim_23.9.19_1410_2,shade,1.4646881818771362,2.3833889961242676,7.96921968460083,47
Zeelim_23.9.19_1410_2,open,0.06952274590730667,1.089407205581665,1.9095855951309204,47
Zeelim_23.9.19_1410_3,all,0.4705173969268799,1.0597786903381348,1.6851462125778198,47
Zeelim_23.9.19_1410_3,shade,-0.4583185911178589,1.9661457538604736,6.216474533081055,47
Zeelim_23.9.19_1410_3,open,0.4713344871997833,1.0589814186096191,1.6811598539352417,47
Zeelim_23.9.19_1410_4,all,-0.40066859126091003,0.791862428188324,1.1093943119049072,47
Zeelim_23.9.19_1410_4,shade,-0.7534566521644592,1.2053110599517822,2.272641897201538,47
Zeelim_23.9.19_1410_4,open,-0.4005221426486969,0.7916907668113708,1.108911395072937,47
Zeelim_23.9.19_1410_5,all,-0.7054895758628845,1.7315367460250854,4.661396503448486,47
Zeelim_23.9.19_1410_5,shade,2.5140042304992676,2.961493492126465,13.57061767578125,47
Zeelim_23.9.19_1410_5,open,-0.962148904800415,1.6334840059280396,3.9511497020721436,47
Zeelim_23.9.19_1510_1,all,-0.5381762981414795,1.028214454650879,2.1456353664398193,47
Zeelim_23.9.19_1510_1,shade,-0.1916247010231018,1.4351314306259155,3.4018757343292236,47
Zeelim_23.9.19_1510_1,open,-0.5438418388366699,1.0215619802474976,2.1250975131988525,47
Zeelim_23.9.19_1510_2,all,-0.3273523449897766,0.8670033812522888,1.3916051387786865,47
Zeelim_23.9.19_1510_2,shade,-0.7225412130355835,1.516201376914978,3.692396879196167,47
Zeelim_23.9.19_1510_2,open,-0.3263191282749176,0.8653061985969543,1.3855901956558228,47
Zeelim_23.9.19_1510_3,all,-0.5622680187225342,1.4821277856826782,3.4494566917419434,47
Zeelim_23.9.19_1510_3,shade,1.2546590566635132,2.0354790687561035,6.404687881469727,47
Zeelim_23.9.19_1510_3,open,-0.8012940883636475,1.4093316793441772,3.060681104660034,47
Zeelim_23.9.19_1510_4,all,-0.2222912758588791,1.1198590993881226,2.0624287128448486,47
Zeelim_23.9.19_1510_4,shade,-0.6089268922805786,2.17842435836792,6.902584075927734,47
Zeelim_23.9.19_1510_4,open,-0.21906918287277222,1.1110374927520752,2.022092580795288,47
Zeelim_23.9.19_1510_5,all,-0.5013198256492615,0.9010663628578186,1.5505367517471313,47
Zeelim_23.9.19_1510_5,shade,-1.1931142807006836,1.5502225160598755,3.673841714859009,47
Zeelim_23.9.19_1510_5,open,-0.4990183413028717,0.8989068865776062,1.5434728860855103,47
Zeelim_23.9.19_1610_1,all,-0.21799936890602112,0.9599928259849548,1.5530356168746948,47
Zeelim_23.9.19_1610_1,shade,0.23669831454753876,1.0335012674331665,1.6716248989105225,47
Zeelim_23.9.19_1610_1,open,-0.23429745435714722,0.9573580026626587,1.5487850904464722,47
Zeelim_23.9.19_1610_2,all,0.22302359342575073,1.3461129665374756,2.6941823959350586,47
Zeelim_23.9.19_1610_2,shade,1.125531554222107,1.5260746479034424,3.276806354522705,47
Zeelim_23.9.19_1610_2,open,0.1280626356601715,1.3271775245666504,2.6328792572021484,47
Zeelim_23.9.19_1610_3,all,0.013871521688997746,0.7606079578399658,1.1623424291610718,47
Zeelim_23.9.19_1610_3,shade,-0.23958195745944977,1.1222801208496094,1.9608300924301147,47
Zeelim_23.9.19_1610_3,open,0.017722196877002716,0.7551131844520569,1.150210976600647,47
Zeelim_23.9.19_1610_4,all,-0.2545676529407501,0.6750994920730591,0.9264703392982483,47
Zeelim_23.9.19_1610_4,shade,0.2158862203359604,0.9195324778556824,1.3594077825546265,47
Zeelim_23.9.19_1610_4,open,-0.26946014165878296,0.667361855506897,0.9127654433250427,47
Zeelim_23.9.19_1610_5,all,0.2068127542734146,1.4267280101776123,2.621764659881592,47
Zeelim_23.9.19_1610_5,shade,-0.007165812887251377,1.2859466075897217,2.5274605751037598,47
Zeelim_23.9.19_1610_5,open,0.20922914147377014,1.428317666053772,2.6228299140930176,47
Zeelim_23.9.19_1700_1,all,-0.017717810347676277,0.8314163088798523,1.080043077468872,47
Zeelim_23.9.19_1700_1,shade,-0.03970397263765335,0.9359973073005676,1.376334547996521,47
Zeelim_23.9.19_1700_1,open,-0.01346737239509821,0.811198353767395,1.0227628946304321,47
Zeelim_23.9.19_1700_2,all,-0.04141853749752045,0.7547571659088135,0.9259552359580994,47
Zeelim_23.9.19_1700_2,shade,-0.1790895015001297,0.7869585752487183,1.0517380237579346,47
Zeelim_23.9.19_1700_2,open,-0.024270575493574142,0.7507461905479431,0.9102880358695984,47
Zeelim_23.9.19_1700_3,all,-0.2167564183473587,0.5590779185295105,0.5215392112731934,47
Zeelim_23.9.19_1700_3,shade,-0.1919657588005066,0.6409185528755188,0.6759021282196045,47
Zeelim_23.9.19_1700_3,open,-0.22176037728786469,0.5425584316253662,0.49038124084472656,47
Zeelim_23.9.19_1700_4,all,0.06666304916143417,0.8081409931182861,1.111161231994629,47
Zeelim_23.9.19_1700_4,shade,0.46429935097694397,0.9192913770675659,1.379213809967041,47
Zeelim_23.9.19_1700_4,open,-0.27329930663108826,0.713111937046051,0.8819875121116638,47
Zeelim_23.9.19_1700_5,all,-0.2155732810497284,0.666538655757904,0.8029589056968689,47
Zeelim_23.9.19_1700_5,shade,-0.4128015637397766,0.7637181282043457,1.0476164817810059,47
Zeelim_23.9.19_1700_5,open,-0.18335482478141785,0.6506637930870056,0.7629926204681396,47
Zeelim_12.04.21_1118_1,all,-0.48406508564949036,1.3944182395935059,3.301304340362549,47
Zeelim_12.04.21_1118_1,shade,1.8008954524993896,2.85333514213562,12.852910995483398,47
Zeelim_12.04.21_1118_1,open,-0.48655015230178833,1.392831563949585,3.2909159660339355,47
Zeelim_12.04.21_1118_2,all,0.030373062938451767,1.294861078262329,2.9247775077819824,47
Zeelim_12.04.21_1118_2,shade,1.2034363746643066,1.9293272495269775,5.648074626922607,47
Zeelim_12.04.21_1118_2,open,0.030306680127978325,1.2948251962661743,2.924623489379883,47
Zeelim_12.04.21_1118_3,all,-0.11192000657320023,1.399627447128296,3.265510082244873,47
Zeelim_12.04.21_1118_3,shade,0.7529325485229492,1.9914833307266235,4.599758625030518,47
Zeelim_12.04.21_1118_3,open,-0.11192543059587479,1.3996236324310303,3.2655017375946045,47
Zeelim_12.04.21_1118_4,all,-0.046433694660663605,1.3808215856552124,3.462245464324951,47
Zeelim_12.04.21_1118_4,shade,0.9411501288414001,2.1049466133117676,6.231987953186035,47
Zeelim_12.04.21_1118_4,open,-0.04664686322212219,1.3806654214859009,3.4616477489471436,47
Zeelim_12.04.21_1118_5,all,-0.11222203820943832,1.307505488395691,2.8414218425750732,47
Zeelim_12.04.21_1118_5,shade,-1.038426399230957,2.0169436931610107,6.003984451293945,47
Zeelim_12.04.21_1118_5,open,-0.11197646707296371,1.3073173761367798,2.840583086013794,47
Zeelim_31.05.21_1516_1,all,-0.5043919682502747,1.3092975616455078,2.601278066635132,47
Zeelim_31.05.21_1516_1,shade,-1.1221169233322144,1.799274206161499,4.567503929138184,47
Zeelim_31.05.21_1516_1,open,-0.5029818415641785,1.3081791400909424,2.596790075302124,47
Zeelim_31.05.21_1516_2,all,-0.5375288128852844,1.1780720949172974,2.355304718017578,47
Zeelim_31.05.21_1516_2,shade,-1.351940393447876,1.813864827156067,4.679413318634033,47
Zeelim_31.05.21_1516_2,open,-0.5357253551483154,1.1766642332077026,2.350158214569092,47
Zeelim_31.05.21_1516_3,all,-0.41112783551216125,1.3586399555206299,3.0664267539978027,47
Zeelim_31.05.21_1516_3,shade,0.3311178982257843,1.8373373746871948,5.207332611083984,47
Zeelim_31.05.21_1516_3,open,-0.41237571835517883,1.3578351736068726,3.0628278255462646,47
Zeelim_31.05.21_1516_4,all,-0.5667182207107544,1.0509252548217773,1.9432176351547241,47
Zeelim_31.05.21_1516_4,shade,-0.9676040410995483,1.698064923286438,4.366286277770996,47
Zeelim_31.05.21_1516_4,open,-0.5662388801574707,1.0501514673233032,1.940320372581482,47
Zeelim_31.05.21_1516_5,all,-0.5922961831092834,1.3491238355636597,2.94277024269104,47
Zeelim_31.05.21_1516_5,shade,-0.34961026906967163,1.7482529878616333,4.688236236572266,47
Zeelim_31.05.21_1516_5,open,-0.5927690267562866,1.3483463525772095,2.9393699169158936,47
Zeelim_31.05.21_1712_1,all,-0.3139047622680664,0.6956185698509216,0.7473455667495728,47
Zeelim_31.05.21_1712_1,shade,-0.42496562004089355,0.8152944445610046,1.0182021856307983,47
Zeelim_31.05.21_1712_1,open,-0.3070211410522461,0.6882010698318481,0.7305578589439392,47
Zeelim_31.05.21_1712_2,all,0.16065067052841187,0.8021987080574036,0.9773042798042297,47
Zeelim_31.05.21_1712_2,shade,-0.1326400190591812,0.7674925923347473,0.9758864045143127,47
Zeelim_31.05.21_1712_2,open,0.16793639957904816,0.80306077003479,0.9773394465446472,47
Zeelim_31.05.21_1712_3,all,-0.3204163610935211,0.7531394958496094,0.8500894904136658,47
Zeelim_31.05.21_1712_3,shade,-0.17900350689888,0.8971765041351318,1.167170763015747,47
Zeelim_31.05.21_1712_3,open,-0.32486826181411743,0.7486048936843872,0.840107262134552,47
Zeelim_31.05.21_1712_4,all,-0.32411888241767883,0.7121972441673279,0.753288984298706,47
Zeelim_31.05.21_1712_4,shade,-0.581750214099884,0.7483706474304199,0.873318076133728,47
Zeelim_31.05.21_1712_4,open,-0.31020012497901917,0.7102429270744324,0.7468043565750122,47
Zeelim_31.05.21_1712_5,all,-0.3085983395576477,0.5921381115913391,0.5699705481529236,47
Zeelim_31.05.21_1712_5,shade,-0.40393340587615967,0.7673772573471069,0.9625977277755737,47
Zeelim_31.05.21_1712_5,open,-0.30579012632369995,0.5869762897491455,0.5584053993225098,47
Zeelim_31.05.21_1805_1,all,-0.12965893745422363,0.5922566056251526,0.5594788193702698,47
Zeelim_31.05.21_1805_1,shade,-0.08449113368988037,0.630653440952301,0.631965696811676,47
Zeelim_31.05.21_1805_1,open,-0.15720711648464203,0.5688381791114807,0.5152684450149536,47
Zeelim_31.05.21_1805_2,all,-0.14354285597801208,0.5509839057922363,0.4868897497653961,47
Zeelim_31.05.21_1805_2,shade,0.0323236882686615,0.5907679796218872,0.5599572062492371,47
Zeelim_31.05.21_1805_2,open,-0.21319171786308289,0.5352280735969543,0.4579525589942932,47
Zeelim_31.05.21_1805_3,all,0.03087632916867733,0.6235270500183105,0.625286340713501,47
Zeelim_31.05.21_1805_3,shade,0.15811260044574738,0.6381233334541321,0.6725716590881348,47
Zeelim_31.05.21_1805_3,open,-0.08082907646894455,0.6107124090194702,0.5837727785110474,47
Zeelim_31.05.21_1805_4,all,-0.08732693642377853,0.5094157457351685,0.41471928358078003,47
Zeelim_31.05.21_1805_4,shade,0.10342217981815338,0.5602989792823792,0.5041872262954712,47
Zeelim_31.05.21_1805_4,open,-0.19900427758693695,0.4796253740787506,0.3623387813568115,47
Zeelim_31.05.21_1805_5,all,0.10603298246860504,0.6959614157676697,0.7712258696556091,47
Zeelim_31.05.21_1805_5,shade,0.25903406739234924,0.7033613324165344,0.7835245728492737,47
Zeelim_31.05.21_1805_5,open,0.04394656419754028,0.6929587125778198,0.7662351727485657,47
