flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_0800_2,shade,0.3664674162864685,1.540111780166626,3.6743268966674805,15
Zeelim_23.9.19_0800_2,open,0.08553335815668106,1.1207492351531982,2.16605281829834,15
Zeelim_23.9.19_0800_3,all,0.16343186795711517,1.0199710130691528,1.727674961090088,15
Zeelim_23.9.19_0800_3,shade,0.18032608926296234,1.547917366027832,3.6356146335601807,15
Zeelim_23.9.19_0800_3,open,0.16326184570789337,1.0146578550338745,1.7084730863571167,15
Zeelim_23.9.19_0800_4,all,-0.5623338222503662,1.1707701683044434,2.1472809314727783,15
Zeelim_23.9.19_0800_4,shade,0.24933597445487976,1.4631751775741577,3.069201946258545,15
Zeelim_23.9.19_0800_4,open,-0.7447544932365417,1.1050529479980469,1.9400818347930908,15
Zeelim_23.9.19_0800_5,all,-0.2795717716217041,1.1479350328445435,2.220879316329956,15
Zeelim_23.9.19_0800_5,shade,0.10663416236639023,1.5726639032363892,3.526672601699829,15
Zeelim_23.9.19_0800_5,open,-0.37940889596939087,1.0381394624710083,1.883321762084961,15
Zeelim_23.9.19_0950_1,all,-2.615710496902466,2.826813220977783,10.992786407470703,15
Zeelim_23.9.19_0950_1,shade,-0.5932644009590149,2.639425039291382,10.118041038513184,15
Zeelim_23.9.19_0950_1,open,-2.6386685371398926,2.8289406299591064,11.002716064453125,15
Zeelim_23.9.19_0950_2,all,-2.752807140350342,3.0467989444732666,13.524968147277832,15
Zeelim_23.9.19_0950_2,shade,-0.8078978657722473,2.392820358276367,8.890283584594727,15
Zeelim_23.9.19_0950_2,open,-2.800067663192749,3.062690258026123,13.637589454650879,15
Zeelim_23.9.19_0950_3,all,-2.911740303039551,3.0470478534698486,13.418985366821289,15
Zeelim_23.9.19_0950_3,shade,0.8688117861747742,1.7831209897994995,5.281679630279541,15
Zeelim_23.9.19_0950_3,open,-2.91194486618042,3.0471160411834717,13.419425010681152,15
Zeelim_23.9.19_0950_4,all,-2.9315438270568848,3.132859230041504,13.9210205078125,15
Zeelim_23.9.19_0950_4,shade,-0.3727501332759857,2.3257055282592773,8.221331596374512,15
Zeelim_23.9.19_0950_4,open,-2.937009334564209,3.1345834732055664,13.933194160461426,15
Zeelim_23.9.19_0950_5,all,-2.9437451362609863,3.1792781352996826,15.021618843078613,15
Zeelim_23.9.19_0950_5,shade,0.09213726967573166,1.8686559200286865,5.484724044799805,15
Zeelim_23.9.19_0950_5,open,-2.944150447845459,3.1794536113739014,15.022891998291016,15
Zeelim_23.9.19_1410_1,all,-1.2652291059494019,1.6434515714645386,4.5257792472839355,15
Zeelim_23.9.19_1410_1,shade,0.4134620130062103,2.087890863418579,6.243862152099609,15
Zeelim_23.9.19_1410_1,open,-1.2665458917617798,1.643103003501892,4.524432182312012,15
Zeelim_23.9.19_1410_2,all,-0.9372791647911072,1.495254397392273,3.9218382835388184,15
Zeelim_23.9.19_1410_2,shade,0.6057298183441162,2.6795883178710938,10.100859642028809,15
Zeelim_23.9.19_1410_2,open,-0.9445702433586121,1.489658236503601,3.892641544342041,15
Zeelim_23.9.19_1410_3,all,-0.7753607034683228,1.4657890796661377,3.6851823329925537,15
Zeelim_23.9.19_1410_3,shade,0.22023573517799377,2.3404650688171387,7.946094989776611,15
Zeelim_23.9.19_1410_3,open,-0.7762690186500549,1.4649909734725952,3.6812942028045654,15
Zeelim_23.9.19_1410_4,all,-1.2197767496109009,1.549379825592041,3.9696571826934814,15
Zeelim_23.9.19_1410_4,shade,-0.6174927353858948,1.7283364534378052,5.175358772277832,15
Zeelim_23.9.19_1410_4,open,-1.2200697660446167,1.549292802810669,3.9690706729888916,15
Zeelim_23.9.19_1410_5,all,-1.2652102708816528,2.121593713760376,6.623178482055664,15
Zeelim_23.9.19_1410_5,shade,2.743779420852661,3.354118585586548,15.63686466217041,15
Zeelim_23.9.19_1410_5,open,-1.5785773992538452,2.025252103805542,5.918612957000732,15
Zeelim_23.9.19_1510_1,all,0.26420098543167114,1.324048399925232,2.757451057434082,15
Zeelim_23.9.19_1510_1,shade,0.5709215402603149,1.8660613298416138,5.287761688232422,15
Zeelim_23.9.19_1510_1,open,0.2591082453727722,1.3150486946105957,2.7154381275177,15
Zeelim_23.9.19_1510_2,all,0.1235666424036026,1.188277244567871,2.38211989402771,15
Zeelim_23.9.19_1510_2,shade,0.05332505330443382,1.464430332183838,3.454801321029663,15
Zeelim_23.9.19_1510_2,open,0.1237560361623764,1.187532663345337,2.37922739982605,15
Zeelim_23.9.19_1510_3,all,0.11287015676498413,1.4928920269012451,3.5655019283294678,15
Zeelim_23.9.19_1510_3,shade,2.075251340866089,2.6153056621551514,9.195502281188965,15
Zeelim_23.9.19_1510_3,open,-0.1396547108888626,1.348456621170044,2.841017246246338,15
Zeelim_23.9.19_1510_4,all,0.26823705434799194,1.3575661182403564,2.8612287044525146,15
Zeelim_23.9.19_1510_4,shade,0.2107480764389038,2.4079525470733643,8.312067985534668,15
Zeelim_23.9.19_1510_4,open,0.26873651146888733,1.3484402894973755,2.813871145248413,15
Zeelim_23.9.19_1510_5,all,0.20226642489433289,1.261513590812683,2.5053281784057617,15
Zeelim_23.9.19_1510_5,shade,-0.7532216906547546,1.5118364095687866,3.3882477283477783,15
Zeelim_23.9.19_1510_5,open,0.20529712736606598,1.2607194185256958,2.5025274753570557,15
Zeelim_23.9.19_1610_1,all,2.1620283126831055,2.3787310123443604,8.486109733581543,15
Zeelim_23.9.19_1610_1,shade,1.2711683511734009,1.7024941444396973,4.990940570831299,15
Zeelim_23.9.19_1610_1,open,2.195374011993408,2.404042959213257,8.616938591003418,15
Zeelim_23.9.19_1610_2,all,1.754602074623108,2.145174026489258,7.595518589019775,15
Zeelim_23.9.19_1610_2,shade,1.945022702217102,2.3937227725982666,9.276129722595215,15
Zeelim_23.9.19_1610_2,open,1.734375,2.118772506713867,7.416999816894531,15
Zeelim_23.9.19_1610_3,all,1.7387052774429321,2.0920755863189697,6.52944803237915,15
Zeelim_23.9.19_1610_3,shade,0.9694763422012329,1.5491920709609985,3.9022791385650635,15
Zeelim_23.9.19_1610_3,open,1.7514139413833618,2.1010451316833496,6.572853088378906,15
Zeelim_23.9.19_1610_4,all,2.4141464233398438,2.6231772899627686,9.52676773071289,15
Zeelim_23.9.19_1610_4,shade,1.719630479812622,2.200601816177368,8.194225311279297,15
Zeelim_23.9.19_1610_4,open,2.435800075531006,2.636352300643921,9.568313598632812,15
Zeelim_23.9.19_1610_5,all,1.5661436319351196,1.9617955684661865,5.919582843780518,15
Zeelim_23.9.19_1610_5,shade,0.6819936037063599,1.7597600221633911,4.634132385253906,15
Zeelim_23.9.19_1610_5,open,1.5762208700180054,1.9640982151031494,5.934234142303467,15
Zeelim_23.9.19_1700_1,all,3.2726149559020996,3.3473987579345703,15.716776847839355,15
Zeelim_23.9.19_1700_1,shade,3.951007604598999,4.063945770263672,22.495845794677734,15
Zeelim_23.9.19_1700_1,open,3.1363790035247803,3.2034995555877686,14.355390548706055,15
Zeelim_23.9.19_1700_2,all,3.389031410217285,3.4728641510009766,16.693105697631836,15
Zeelim_23.9.19_1700_2,shade,4.026122093200684,4.123711585998535,22.713504791259766,15
Zeelim_23.9.19_1700_2,open,3.3092875480651855,3.3913984298706055,15.939537048339844,15
Zeelim_23.9.19_1700_3,all,3.6226625442504883,3.6553969383239746,17.156225204467773,15
Zeelim_23.9.19_1700_3,shade,3.957455635070801,4.0211076736450195,21.24624252319336,15
Zeelim_23.9.19_1700_3,open,3.555288553237915,3.581801176071167,16.333148956298828,15
Zeelim_23.9.19_1700_4,all,3.3032186031341553,3.3819527626037598,15.909134864807129,15
Zeelim_23.9.19_1700_4,shade,4.071146011352539,4.126619815826416,22.15140151977539,15
Zeelim_23.9.19_1700_4,open,2.6478042602539062,2.746391534805298,10.581459045410156,15
Zeelim_23.9.19_1700_5,all,3.5600979328155518,3.6171681880950928,16.96385955810547,15
Zeelim_23.9.19_1700_5,shade,3.435736894607544,3.5219736099243164,17.077686309814453,15
Zeelim_23.9.19_1700_5,open,3.5803518295288086,3.6326723098754883,16.945322036743164,15
Zeelim_12.04.21_1118_1,all,-5.220584392547607,5.316013336181641,34.468292236328125,15
Zeelim_12.04.21_1118_1,shade,0.33041131496429443,3.257901430130005,15.07641887664795,15
Zeelim_12.04.21_1118_1,open,-5.226250171661377,5.318113327026367,34.48808288574219,15
Zeelim_12.04.21_1118_2,all,-5.382264614105225,5.484610557556152,36.68915939331055,15
Zeelim_12.04.21_1118_2,shade,2.635496139526367,3.168268918991089,12.874726295471191,15
Zeelim_12.04.21_1118_2,open,-5.382721424102783,5.484742164611816,36.69051742553711,15
Zeelim_12.04.21_1118_3,all,-5.209421634674072,5.3045878410339355,35.08004379272461,15
Zeelim_12.04.21_1118_3,shade,4.330824851989746,5.164051532745361,31.16035270690918,15
Zeelim_12.04.21_1118_3,open,-5.209477424621582,5.304589748382568,35.08007049560547,15
Zeelim_12.04.21_1118_4,all,-5.217845439910889,5.335055351257324,35.6539192199707,15
Zeelim_12.04.21_1118_4,shade,1.4741613864898682,2.9558732509613037,11.513847351074219,15
Zeelim_12.04.21_1118_4,open,-5.2191996574401855,5.335537433624268,35.65879821777344,15
Zeelim_12.04.21_1118_5,all,-5.208979606628418,5.289333343505859,33.59428405761719,15
Zeelim_12.04.21_1118_5,shade,-2.1777536869049072,3.2808773517608643,14.151118278503418,15
Zeelim_12.04.21_1118_5,open,-5.210149765014648,5.290109157562256,33.60179138183594,15
Zeelim_31.05.21_1516_1,all,-0.929567277431488,1.6978228092193604,4.4975199699401855,15
Zeelim_31.05.21_1516_1,shade,0.7171670198440552,1.8542627096176147,5.0144195556640625,15
Zeelim_31.05.21_1516_1,open,-0.9332650899887085,1.6974714994430542,4.496358871459961,15
Zeelim_31.05.21_1516_2,all,-0.9360717535018921,1.6504565477371216,4.5694379806518555,15
Zeelim_31.05.21_1516_2,shade,0.07030749320983887,1.5196752548217773,3.4982781410217285,15
Zeelim_31.05.21_1516_2,open,-0.9381886720657349,1.6507316827774048,4.571691036224365,15
Zeelim_31.05.21_1516_3,all,-0.9127678871154785,1.7325642108917236,5.020988464355469,15
Zeelim_31.05.21_1516_3,shade,0.6057471036911011,2.066944122314453,6.358987808227539,15
Zeelim_31.05.21_1516_3,open,-0.9154350161552429,1.7319769859313965,5.018639087677002,15
Zeelim_31.05.21_1516_4,all,-0.9907659888267517,1.5487141609191895,3.919135332107544,15
Zeelim_31.05.21_1516_4,shade,-0.12502801418304443,1.53704833984375,3.7315897941589355,15
Zeelim_31.05.21_1516_4,open,-0.9919232130050659,1.5487298965454102,3.919386386871338,15
Zeelim_31.05.21_1516_5,all,-1.0060513019561768,1.729225754737854,4.836231231689453,15
Zeelim_31.05.21_1516_5,shade,0.7110041379928589,1.8797065019607544,5.877337455749512,15
Zeelim_31.05.21_1516_5,open,-1.0092703104019165,1.7289435863494873,4.834279537200928,15
Zeelim_31.05.21_1712_1,all,2.542175769805908,2.809755325317383,11.235310554504395,15
Zeelim_31.05.21_1712_1,shade,0.47514456510543823,1.7356082201004028,5.159736156463623,15
Zeelim_31.05.21_1712_1,open,2.6729729175567627,2.8777248859405518,11.619760513305664,15
Zeelim_31.05.21_1712_2,all,1.7687958478927612,1.9466336965560913,5.171300411224365,15
Zeelim_31.05.21_1712_2,shade,0.09731820970773697,0.9791746139526367,1.7280230522155762,15
Zeelim_31.05.21_1712_2,open,1.809248447418213,1.9700475931167603,5.254632472991943,15
Zeelim_31.05.21_1712_3,all,2.6706066131591797,2.897066354751587,11.784127235412598,15
Zeelim_31.05.21_1712_3,shade,0.7943542003631592,1.9000799655914307,6.454978942871094,15
Zeelim_31.05.21_1712_3,open,2.7305519580841064,2.9289193153381348,11.954391479492188,15
Zeelim_31.05.21_1712_4,all,2.620781660079956,2.858241558074951,11.725269317626953,15
Zeelim_31.05.21_1712_4,shade,0.9631017446517944,2.0778074264526367,7.463166236877441,15
Zeelim_31.05.21_1712_4,open,2.71004581451416,2.9002671241760254,11.954777717590332,15
Zeelim_31.05.21_1712_5,all,2.638810634613037,2.8613533973693848,11.619702339172363,15
Zeelim_31.05.21_1712_5,shade,0.5612427592277527,1.8362956047058105,5.975942611694336,15
Zeelim_31.05.21_1712_5,open,2.699803352355957,2.891446590423584,11.78538990020752,15
Zeelim_31.05.21_1805_1,all,3.5003364086151123,3.559293031692505,17.2662296295166,15
Zeelim_31.05.21_1805_1,shade,3.7420856952667236,3.833876371383667,20.612834930419922,15
Zeelim_31.05.21_1805_1,open,3.354095697402954,3.3931894302368164,15.241774559020996,15
Zeelim_31.05.21_1805_2,all,3.3886361122131348,3.4384565353393555,16.35616111755371,15
Zeelim_31.05.21_1805_2,shade,3.9863624572753906,4.07766056060791,22.83810806274414,15
Zeelim_31.05.21_1805_2,open,3.142235040664673,3.174957036972046,13.684104919433594,15
Zeelim_31.05.21_1805_3,all,3.406522750854492,3.4828054904937744,17.183359146118164,15
Zeelim_31.05.21_1805_3,shade,4.031787872314453,4.140894412994385,23.35753631591797,15
Zeelim_31.05.21_1805_3,open,2.855163097381592,2.9025020599365234,11.738964080810547,15
Zeelim_31.05.21_1805_4,all,3.4473278522491455,3.485881805419922,16.812515258789062,15
Zeelim_31.05.21_1805_4,shade,4.278144836425781,4.3289666175842285,24.629308700561523,15
Zeelim_31.05.21_1805_4,open,2.9472172260284424,2.978386402130127,12.107192993164062,15
Zeelim_31.05.21_1805_5,all,3.383388042449951,3.478083372116089,17.284852981567383,15
Zeelim_31.05.21_1805_5,shade,4.280673027038574,4.379671096801758,26.2763614654541,15
Zeelim_31.05.21_1805_5,open,3.0253686904907227,3.11834716796875,13.697213172912598,15
