flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_31.05.21_1712_3,all,-0.3209713399410248,0.7746002674102783,0.9047625660896301,33
Zeelim_31.05.21_1712_3,shade,-0.18259073793888092,1.021008014678955,1.5196253061294556,33
Zeelim_31.05.21_1712_3,open,-0.32535040378570557,0.7668024897575378,0.8853051066398621,33
Zeelim_31.05.21_1712_4,all,-0.34824827313423157,0.7543330192565918,0.8600109219551086,33
Zeelim_31.05.21_1712_4,shade,-0.7134762406349182,0.880014181137085,1.1502232551574707,33
Zeelim_31.05.21_1712_4,open,-0.3285999894142151,0.7475717663764954,0.8443982601165771,33
Zeelim_31.05.21_1712_5,all,-0.2831825017929077,0.5857559442520142,0.5566472411155701,33
Zeelim_31.05.21_1712_5,shade,-0.384678453207016,0.8711122274398804,1.2133766412734985,33
Zeelim_31.05.21_1712_5,open,-0.28019362688064575,0.57735276222229,0.5373077988624573,33
Zeelim_31.05.21_1805_1,all,-0.10646433383226395,0.5888481736183167,0.5522937178611755,33
Zeelim_31.05.21_1805_1,shade,-0.06720195710659027,0.6058080196380615,0.5858049988746643,33
Zeelim_31.05.21_1805_1,open,-0.13031092286109924,0.5785473585128784,0.5319400429725647,33
Zeelim_31.05.21_1805_2,all,-0.1518174111843109,0.5742772221565247,0.5284607410430908,33
Zeelim_31.05.21_1805_2,shade,-0.01684177853167057,0.5867118239402771,0.5509532690048218,33
Zeelim_31.05.21_1805_2,open,-0.2061794549226761,0.5692691802978516,0.5194017291069031,33
Zeelim_31.05.21_1805_3,all,0.012774702161550522,0.6273844242095947,0.6265957951545715,33
Zeelim_31.05.21_1805_3,shade,-0.0010656651575118303,0.6481729745864868,0.6837396621704102,33
Zeelim_31.05.21_1805_3,open,0.024942046031355858,0.6091088056564331,0.5763594508171082,33
Zeelim_31.05.21_1805_4,all,-0.13384093344211578,0.49805325269699097,0.3967190086841583,33
Zeelim_31.05.21_1805_4,shade,-0.03467810899019241,0.49358034133911133,0.3966241180896759,33
Zeelim_31.05.21_1805_4,open,-0.19260011613368988,0.5007036328315735,0.3967752158641815,33
Zeelim_31.05.21_1805_5,all,0.03746609389781952,0.6054341793060303,0.5878807306289673,33
Zeelim_31.05.21_1805_5,shade,0.1790854036808014,0.6108383536338806,0.578467071056366,33
Zeelim_31.05.21_1805_5,open,-0.01960122212767601,0.6032564043998718,0.5916740298271179,33
