flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_1610_1,open,1.1166722774505615,1.4362425804138184,3.0935122966766357,31
Zeelim_23.9.19_1610_2,all,1.2306041717529297,1.7030866146087646,4.471846103668213,31
Zeelim_23.9.19_1610_2,shade,1.8703845739364624,2.0816152095794678,6.005222797393799,31
Zeelim_23.9.19_1610_2,open,1.1628339290618896,1.6629902124404907,4.309420108795166,31
Zeelim_23.9.19_1610_3,all,0.9902991652488708,1.2962545156478882,2.455594062805176,31
Zeelim_23.9.19_1610_3,shade,0.37559056282043457,1.1480941772460938,2.0454764366149902,31
Zeelim_23.9.19_1610_3,open,1.000006914138794,1.2985942363739014,2.462070941925049,31
Zeelim_23.9.19_1610_4,all,1.06436288356781,1.3706365823745728,2.830801486968994,31
Zeelim_23.9.19_1610_4,shade,0.515381395816803,1.196906566619873,2.4036808013916016,31
Zeelim_23.9.19_1610_4,open,1.0816298723220825,1.376100778579712,2.8442351818084717,31
Zeelim_23.9.19_1610_5,all,1.0590012073516846,1.5879545211791992,3.4285595417022705,31
Zeelim_23.9.19_1610_5,shade,0.3683357536792755,1.4836270809173584,3.1751997470855713,31
Zeelim_23.9.19_1610_5,open,1.0668129920959473,1.5891344547271729,3.4314253330230713,31
Zeelim_23.9.19_1700_1,all,1.7191972732543945,1.8718727827072144,5.349625110626221,31
Zeelim_23.9.19_1700_1,shade,2.342061758041382,2.4344935417175293,8.610910415649414,31
Zeelim_23.9.19_1700_1,open,1.596440315246582,1.7609888315200806,4.7068772315979,31
Zeelim_23.9.19_1700_2,all,1.5730468034744263,1.8187460899353027,5.028478145599365,31
Zeelim_23.9.19_1700_2,shade,1.572953462600708,1.793407678604126,5.494980335235596,31
Zeelim_23.9.19_1700_2,open,1.5730586051940918,1.8219187259674072,4.970072269439697,31
Zeelim_23.9.19_1700_3,all,1.6308296918869019,1.7426940202713013,4.553761959075928,31
Zeelim_23.9.19_1700_3,shade,1.663712978363037,1.8719946146011353,5.943506717681885,31
Zeelim_23.9.19_1700_3,open,1.624204158782959,1.7166416645050049,4.273749351501465,31
Zeelim_23.9.19_1700_4,all,1.7871733903884888,1.9547189474105835,6.131557941436768,31
Zeelim_23.9.19_1700_4,shade,2.632272481918335,2.6876087188720703,10.025693893432617,31
Zeelim_23.9.19_1700_4,open,1.0658565759658813,1.3291760683059692,2.8077986240386963,31
Zeelim_23.9.19_1700_5,all,1.6250319480895996,1.8019317388534546,4.7951154708862305,31
Zeelim_23.9.19_1700_5,shade,1.2491577863693237,1.5810985565185547,4.3611578941345215,31
Zeelim_23.9.19_1700_5,open,1.6863508224487305,1.837957739830017,4.865910053253174,31
Zeelim_12.04.21_1118_1,all,-2.9468677043914795,3.083440065383911,13.491924285888672,31
Zeelim_12.04.21_1118_1,shade,1.3833017349243164,2.6606228351593018,9.982054710388184,31
Zeelim_12.04.21_1118_1,open,-2.9514265060424805,3.083885431289673,13.495617866516113,31
Zeelim_12.04.21_1118_2,all,-2.95224928855896,3.1426827907562256,13.354205131530762,31
Zeelim_12.04.21_1118_2,shade,0.6001827120780945,2.141817331314087,6.350405216217041,31
Zeelim_12.04.21_1118_2,open,-2.952443838119507,3.142737627029419,13.354589462280273,31
Zeelim_12.04.21_1118_3,all,-2.9481029510498047,3.1673998832702637,13.884075164794922,31
Zeelim_12.04.21_1118_3,shade,1.0479189157485962,2.979168653488159,10.169536590576172,31
Zeelim_12.04.21_1118_3,open,-2.948127031326294,3.16740083694458,13.8840970993042,31
Zeelim_12.04.21_1118_4,all,-2.8228867053985596,3.0959906578063965,13.648186683654785,31
Zeelim_12.04.21_1118_4,shade,0.46374577283859253,1.8502082824707031,5.209115982055664,31
Zeelim_12.04.21_1118_4,open,-2.823573350906372,3.0962507724761963,13.64995002746582,31
Zeelim_12.04.21_1118_5,all,-2.9306657314300537,3.0236191749572754,12.629362106323242,31
Zeelim_12.04.21_1118_5,shade,-0.9840976595878601,2.7440078258514404,12.560591697692871,31
Zeelim_12.04.21_1118_5,open,-2.9313132762908936,3.023712158203125,12.629384994506836,31
Zeelim_31.05.21_1516_1,all,-0.7856545448303223,1.5350279808044434,3.8362581729888916,31
Zeelim_31.05.21_1516_1,shade,-0.29628026485443115,1.7184075117111206,4.41975212097168,31
Zeelim_31.05.21_1516_1,open,-0.7867578268051147,1.5346146821975708,3.83494234085083,31
Zeelim_31.05.21_1516_2,all,-0.8346089124679565,1.5149013996124268,4.148956298828125,31
Zeelim_31.05.21_1516_2,shade,-0.7078652381896973,1.700236201286316,4.642388820648193,31
Zeelim_31.05.21_1516_2,open,-0.8348808288574219,1.5145037174224854,4.147897720336914,31
Zeelim_31.05.21_1516_3,all,-0.6727182865142822,1.5654559135437012,4.252848148345947,31
Zeelim_31.05.21_1516_3,shade,0.3421442210674286,1.9185856580734253,5.491832733154297,31
Zeelim_31.05.21_1516_3,open,-0.6744781732559204,1.5648436546325684,4.250699996948242,31
Zeelim_31.05.21_1516_4,all,-0.8630189299583435,1.3531488180160522,3.28910756111145,31
Zeelim_31.05.21_1516_4,shade,-0.4164750576019287,1.4233574867248535,3.29006028175354,31
Zeelim_31.05.21_1516_4,open,-0.8636215329170227,1.353054165840149,3.2891061305999756,31
Zeelim_31.05.21_1516_5,all,-0.877809464931488,1.5984247922897339,4.40245246887207,31
Zeelim_31.05.21_1516_5,shade,0.2662360370159149,1.6984097957611084,4.177359104156494,31
Zeelim_31.05.21_1516_5,open,-0.8800075650215149,1.5982327461242676,4.402885437011719,31
Zeelim_31.05.21_1712_1,all,0.8579738140106201,1.2983372211456299,2.626945972442627,31
Zeelim_31.05.21_1712_1,shade,0.1338014453649521,1.1523736715316772,2.2629079818725586,31
Zeelim_31.05.21_1712_1,open,0.9033765196800232,1.3074885606765747,2.6497700214385986,31
Zeelim_31.05.21_1712_2,all,0.9624425172805786,1.1766482591629028,2.0394842624664307,31
Zeelim_31.05.21_1712_2,shade,0.0696144849061966,0.9261073470115662,1.3840341567993164,31
Zeelim_31.05.21_1712_2,open,0.9843105673789978,1.182784914970398,2.0555384159088135,31
Zeelim_31.05.21_1712_3,all,0.8174452185630798,1.3174076080322266,2.612818479537964,31
Zeelim_31.05.21_1712_3,shade,0.01853812485933304,1.0538263320922852,1.6913784742355347,31
Zeelim_31.05.21_1712_3,open,0.8427540063858032,1.3257578611373901,2.6420090198516846,31
Zeelim_31.05.21_1712_4,all,0.8608503341674805,1.2725015878677368,2.6187500953674316,31
Zeelim_31.05.21_1712_4,shade,-0.07332073152065277,0.9344781637191772,1.640023112297058,31
Zeelim_31.05.21_1712_4,open,0.9110990762710571,1.2906837463378906,2.671395778656006,31
Zeelim_31.05.21_1712_5,all,0.8447516560554504,1.2534937858581543,2.521346092224121,31
Zeelim_31.05.21_1712_5,shade,0.03997144475579262,1.1468297243118286,2.3434107303619385,31
Zeelim_31.05.21_1712_5,open,0.8684399724006653,1.2566332817077637,2.526583433151245,31
Zeelim_31.05.21_1805_1,all,1.8725186586380005,1.9944448471069336,6.046240329742432,31
Zeelim_31.05.21_1805_1,shade,1.981527328491211,2.1235690116882324,7.104399681091309,31
Zeelim_31.05.21_1805_1,open,1.806348443031311,1.9160641431808472,5.403916358947754,31
Zeelim_31.05.21_1805_2,all,1.7963135242462158,1.8975733518600464,5.593026161193848,31
Zeelim_31.05.21_1805_2,shade,2.000771999359131,2.1171715259552,7.102029800415039,31
Zeelim_31.05.21_1805_2,open,1.7137479782104492,1.808894157409668,4.983654499053955,31
Zeelim_31.05.21_1805_3,all,1.8599185943603516,1.9746787548065186,5.988755226135254,31
Zeelim_31.05.21_1805_3,shade,2.2945716381073,2.396784543991089,8.370237350463867,31
Zeelim_31.05.21_1805_3,open,1.4778003692626953,1.6035913228988647,3.8951146602630615,31
Zeelim_31.05.21_1805_4,all,1.7702361345291138,1.8482543230056763,5.361565113067627,31
Zeelim_31.05.21_1805_4,shade,2.248234987258911,2.3331151008605957,8.119064331054688,31
Zeelim_31.05.21_1805_4,open,1.4864757061004639,1.5604203939437866,3.7245962619781494,31
Zeelim_31.05.21_1805_5,all,1.7858506441116333,1.9622342586517334,5.855979919433594,31
Zeelim_31.05.21_1805_5,shade,2.17561674118042,2.2764954566955566,8.01108169555664,31
Zeelim_31.05.21_1805_5,open,1.628957986831665,1.8357346057891846,4.988485336303711,31
