flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_0950_3,all,-3.0281476974487305,3.1746387481689453,14.417126655578613,9
Zeelim_23.9.19_0950_3,shade,-1.4891042709350586,3.425926923751831,15.336381912231445,9
Zeelim_23.9.19_0950_3,open,-3.028231382369995,3.1746249198913574,14.417075157165527,9
Zeelim_23.9.19_0950_4,all,-2.9507367610931396,3.128789186477661,13.665082931518555,9
Zeelim_23.9.19_0950_4,shade,-1.806274175643921,3.195990800857544,15.278914451599121,9
Zeelim_23.9.19_0950_4,open,-2.9531681537628174,3.1286461353302,13.661653518676758,9
Zeelim_23.9.19_0950_5,all,-3.148303985595703,3.3483922481536865,15.679600715637207,9
Zeelim_23.9.19_0950_5,shade,-2.1324493885040283,3.210029125213623,15.825416564941406,9
Zeelim_23.9.19_0950_5,open,-3.1484382152557373,3.3484106063842773,15.679582595825195,9
Zeelim_23.9.19_1410_1,all,-1.01942777633667,1.4362521171569824,3.576167345046997,9
Zeelim_23.9.19_1410_1,shade,1.2232569456100464,2.7693543434143066,11.337328910827637,9
Zeelim_23.9.19_1410_1,open,-1.0211901664733887,1.4352045059204102,3.5700676441192627,9
Zeelim_23.9.19_1410_2,all,-0.7989205718040466,1.3351160287857056,3.1727659702301025,9
Zeelim_23.9.19_1410_2,shade,-0.06297753006219864,2.5780293941497803,11.152301788330078,9
Zeelim_23.9.19_1410_2,open,-0.8023596405982971,1.3293075561523438,3.1354763507843018,9
Zeelim_23.9.19_1410_3,all,-0.6181421279907227,1.3080791234970093,3.044306516647339,9
Zeelim_23.9.19_1410_3,shade,-0.8188797831535339,2.4295504093170166,9.372577667236328,9
Zeelim_23.9.19_1410_3,open,-0.6179453730583191,1.306979775428772,3.038102865219116,9
Zeelim_23.9.19_1410_4,all,-0.9517674446105957,1.3141038417816162,2.893340826034546,9
Zeelim_23.9.19_1410_4,shade,0.5736098885536194,2.684474229812622,9.698699951171875,9
Zeelim_23.9.19_1410_4,open,-0.9525644183158875,1.3133879899978638,2.889785051345825,9
Zeelim_23.9.19_1410_5,all,-1.1517236232757568,1.9444538354873657,5.781487941741943,9
Zeelim_23.9.19_1410_5,shade,2.1930723190307617,3.1467413902282715,14.706138610839844,9
Zeelim_23.9.19_1410_5,open,-1.4123002290725708,1.8507895469665527,5.086212635040283,9
Zeelim_23.9.19_1510_1,all,0.9767504930496216,1.5876399278640747,3.6913650035858154,9
Zeelim_23.9.19_1510_1,shade,1.0784330368041992,2.217071533203125,7.162657260894775,9
Zeelim_23.9.19_1510_1,open,0.9750630259513855,1.577194333076477,3.6337571144104004,9
Zeelim_23.9.19_1510_2,all,0.6484649777412415,1.2632240056991577,2.738091230392456,9
Zeelim_23.9.19_1510_2,shade,0.6512687802314758,1.994632601737976,6.070671081542969,9
Zeelim_23.9.19_1510_2,open,0.648457407951355,1.261258840560913,2.729135751724243,9
Zeelim_23.9.19_1510_3,all,0.4778326153755188,1.5673234462738037,3.896143674850464,9
Zeelim_23.9.19_1510_3,shade,2.0075690746307373,2.611203908920288,9.49886417388916,9
Zeelim_23.9.19_1510_3,open,0.28163135051727295,1.4334372282028198,3.177548408508301,9
Zeelim_23.9.19_1510_4,all,0.718084990978241,1.404677152633667,3.165820837020874,9
Zeelim_23.9.19_1510_4,shade,0.8083085417747498,2.4125723838806152,8.9006986618042,9
Zeelim_23.9.19_1510_4,open,0.7172948122024536,1.3958492279052734,3.115591287612915,9
Zeelim_23.9.19_1510_5,all,0.8435537219047546,1.4618996381759644,3.2256221771240234,9
Zeelim_23.9.19_1510_5,shade,0.3036709129810333,1.6142048835754395,3.986298084259033,9
Zeelim_23.9.19_1510_5,open,0.8452664613723755,1.461416244506836,3.2232086658477783,9
Zeelim_23.9.19_1610_1,all,2.411647081375122,2.6595492362976074,10.644826889038086,9
Zeelim_23.9.19_1610_1,shade,1.2462133169174194,1.6590999364852905,4.246789932250977,9
Zeelim_23.9.19_1610_1,open,2.4554216861724854,2.6971263885498047,10.885141372680664,9
Zeelim_23.9.19_1610_2,all,2.1866142749786377,2.5965614318847656,10.573396682739258,9
Zeelim_23.9.19_1610_2,shade,1.81416654586792,2.307366132736206,8.393624305725098,9
Zeelim_23.9.19_1610_2,open,2.2262227535247803,2.627316474914551,10.805206298828125,9
Zeelim_23.9.19_1610_3,all,1.9099771976470947,2.2962777614593506,8.270588874816895,9
Zeelim_23.9.19_1610_3,shade,0.4448443651199341,1.5674995183944702,3.628260850906372,9
Zeelim_23.9.19_1610_3,open,1.9344168901443481,2.308434247970581,8.348026275634766,9
Zeelim_23.9.19_1610_4,all,2.7435107231140137,2.923095226287842,11.862539291381836,9
Zeelim_23.9.19_1610_4,shade,1.6218804121017456,1.9276880025863647,5.912509918212891,9
Zeelim_23.9.19_1610_4,open,2.7782816886901855,2.953953266143799,12.046992301940918,9
Zeelim_23.9.19_1610_5,all,1.700597882270813,2.142368793487549,7.604146480560303,9
Zeelim_23.9.19_1610_5,shade,1.0590848922729492,1.7765188217163086,4.522183895111084,9
Zeelim_23.9.19_1610_5,open,1.7078925371170044,2.146528959274292,7.639191627502441,9
Zeelim_23.9.19_1700_1,all,4.1741228103637695,4.241974353790283,22.914264678955078,9
Zeelim_23.9.19_1700_1,shade,3.457352876663208,3.608163833618164,17.669530868530273,9
Zeelim_23.9.19_1700_1,open,4.318935871124268,4.370026588439941,23.973888397216797,9
Zeelim_23.9.19_1700_2,all,4.240504741668701,4.323659896850586,24.29170799255371,9
Zeelim_23.9.19_1700_2,shade,3.5769340991973877,3.675273895263672,17.874441146850586,9
Zeelim_23.9.19_1700_2,open,4.323518753051758,4.4047746658325195,25.094524383544922,9
Zeelim_23.9.19_1700_3,all,4.680791854858398,4.698763847351074,26.459108352661133,9
Zeelim_23.9.19_1700_3,shade,3.859968900680542,3.92295241355896,19.79482650756836,9
Zeelim_23.9.19_1700_3,open,4.845685958862305,4.854615211486816,27.797880172729492,9
Zeelim_23.9.19_1700_4,all,4.228567600250244,4.291091442108154,23.41985511779785,9
Zeelim_23.9.19_1700_4,shade,4.710711479187012,4.7787885665893555,27.882221221923828,9
Zeelim_23.9.19_1700_4,open,3.8172507286071777,3.8750369548797607,19.613004684448242,9
Zeelim_23.9.19_1700_5,all,4.685290336608887,4.712597370147705,26.861873626708984,9
Zeelim_23.9.19_1700_5,shade,3.3695685863494873,3.4550516605377197,16.191123962402344,9
Zeelim_23.9.19_1700_5,open,4.899247169494629,4.917093753814697,28.59710121154785,9
Zeelim_12.04.21_1118_1,all,-4.90571403503418,5.079779624938965,33.577091217041016,9
Zeelim_12.04.21_1118_1,shade,-2.8421623706817627,3.9647634029388428,22.412302017211914,9
Zeelim_12.04.21_1118_1,open,-4.907794952392578,5.080904483795166,33.58835220336914,9
Zeelim_12.04.21_1118_2,all,-5.297569274902344,5.430729389190674,37.468448638916016,9
Zeelim_12.04.21_1118_2,shade,1.5288151502609253,2.983337640762329,11.310702323913574,9
Zeelim_12.04.21_1118_2,open,-5.2979536056518555,5.4308671951293945,37.46991729736328,9
Zeelim_12.04.21_1118_3,all,-5.190878868103027,5.35607385635376,37.52668380737305,9
Zeelim_12.04.21_1118_3,shade,3.4225594997406006,4.01296854019165,23.116043090820312,9
Zeelim_12.04.21_1118_3,open,-5.190929412841797,5.356081485748291,37.526771545410156,9
Zeelim_12.04.21_1118_4,all,-5.332581520080566,5.49080753326416,38.29941177368164,9
Zeelim_12.04.21_1118_4,shade,-2.542296886444092,4.111835479736328,21.435787200927734,9
Zeelim_12.04.21_1118_4,open,-5.333139896392822,5.491082191467285,38.30278396606445,9
Zeelim_12.04.21_1118_5,all,-4.75853157043457,4.8235321044921875,29.173171997070312,9
Zeelim_12.04.21_1118_5,shade,-5.147577285766602,5.414148807525635,37.94594192504883,9
Zeelim_12.04.21_1118_5,open,-4.758371353149414,4.823289394378662,29.169557571411133,9
Zeelim_31.05.21_1516_1,all,-1.1018495559692383,1.7152338027954102,4.5110673904418945,9
Zeelim_31.05.21_1516_1,shade,1.3801205158233643,2.605454444885254,9.177952766418457,9
Zeelim_31.05.21_1516_1,open,-1.1073836088180542,1.7132488489151,4.500661849975586,9
Zeelim_31.05.21_1516_2,all,-1.130821704864502,1.669751763343811,4.691059589385986,9
Zeelim_31.05.21_1516_2,shade,0.22254644334316254,2.545771837234497,8.653714179992676,9
Zeelim_31.05.21_1516_2,open,-1.1336889266967773,1.667896032333374,4.682664394378662,9
Zeelim_31.05.21_1516_3,all,-1.1038864850997925,1.7528420686721802,5.113951206207275,9
Zeelim_31.05.21_1516_3,shade,0.9673712253570557,3.1310224533081055,13.477656364440918,9
Zeelim_31.05.21_1516_3,open,-1.1075217723846436,1.7504231929779053,5.099272727966309,9
Zeelim_31.05.21_1516_4,all,-1.1893004179000854,1.6235088109970093,4.229788780212402,9
Zeelim_31.05.21_1516_4,shade,0.677821934223175,2.5830743312835693,9.061657905578613,9
Zeelim_31.05.21_1516_4,open,-1.191779375076294,1.62223482131958,4.223373889923096,9
Zeelim_31.05.21_1516_5,all,-1.221535563468933,1.7777687311172485,5.141374111175537,9
Zeelim_31.05.21_1516_5,shade,1.281402349472046,2.6120028495788574,9.469613075256348,9
Zeelim_31.05.21_1516_5,open,-1.2262380123138428,1.7762012481689453,5.133241653442383,9
Zeelim_31.05.21_1712_1,all,4.232185363769531,4.271119594573975,22.361543655395508,9
Zeelim_31.05.21_1712_1,shade,2.0124502182006836,2.257852792739868,7.87351131439209,9
Zeelim_31.05.21_1712_1,open,4.3731770515441895,4.3989973068237305,23.281784057617188,9
Zeelim_31.05.21_1712_2,all,3.7068686485290527,3.7422564029693604,17.927431106567383,9
Zeelim_31.05.21_1712_2,shade,1.6159999370574951,1.8597005605697632,5.387343406677246,9
Zeelim_31.05.21_1712_2,open,3.7574944496154785,3.787838935852051,18.231060028076172,9
Zeelim_31.05.21_1712_3,all,4.221834182739258,4.262826442718506,22.167795181274414,9
Zeelim_31.05.21_1712_3,shade,2.119884729385376,2.3816895484924316,8.762310028076172,9
Zeelim_31.05.21_1712_3,open,4.289176940917969,4.323095321655273,22.5972843170166,9
Zeelim_31.05.21_1712_4,all,4.283170700073242,4.31646203994751,22.67886734008789,9
Zeelim_31.05.21_1712_4,shade,2.170557737350464,2.348677158355713,8.21868896484375,9
Zeelim_31.05.21_1712_4,open,4.397195816040039,4.422669410705566,23.459331512451172,9
Zeelim_31.05.21_1712_5,all,4.304294586181641,4.334074974060059,22.703012466430664,9
Zeelim_31.05.21_1712_5,shade,2.1452345848083496,2.390169382095337,9.16393756866455,9
Zeelim_31.05.21_1712_5,open,4.367532730102539,4.391011714935303,23.09956169128418,9
Zeelim_31.05.21_1805_1,all,5.184071063995361,5.2035441398620605,32.506961822509766,9
Zeelim_31.05.21_1805_1,shade,5.332152843475342,5.3653645515441895,34.6142692565918,9
Zeelim_31.05.21_1805_1,open,5.0947675704956055,5.105956077575684,31.23611068725586,9
Zeelim_31.05.21_1805_2,all,5.116560459136963,5.137380599975586,31.889965057373047,9
Zeelim_31.05.21_1805_2,shade,5.496487617492676,5.545815944671631,37.072505950927734,9
Zeelim_31.05.21_1805_2,open,4.958828926086426,4.967813014984131,29.738372802734375,9
Zeelim_31.05.21_1805_3,all,5.113494396209717,5.1374430656433105,32.35109329223633,9
Zeelim_31.05.21_1805_3,shade,5.483229637145996,5.514892578125,36.739009857177734,9
Zeelim_31.05.21_1805_3,open,4.787162780761719,4.80430269241333,28.478269577026367,9
Zeelim_31.05.21_1805_4,all,5.227606296539307,5.246645927429199,33.053924560546875,9
Zeelim_31.05.21_1805_4,shade,5.612071990966797,5.644497394561768,37.45426940917969,9
Zeelim_31.05.21_1805_4,open,4.994858264923096,5.005795001983643,30.390050888061523,9
Zeelim_31.05.21_1805_5,all,5.018592834472656,5.063868522644043,32.26584243774414,9
Zeelim_31.05.21_1805_5,shade,5.384448528289795,5.430728912353516,36.78355026245117,9
Zeelim_31.05.21_1805_5,open,4.873079299926758,4.9179558753967285,30.468994140625,9
